지점코드,지점명,측정항목,2026년1월,2026년2월,2026년3월,2026년4월,2026년5월,2026년6월,2026년7월,2026년8월,2026년9월,2026년 10월,2026년11월,2026년12월
4104A40,순천동천2,화학적산소요구량(COD),10.7,3.8,5.8,3.7,,,,,,,,
4104A40,순천동천2,색도,,,,,,,,,,,,
4104A40,순천동천2,크롬(Cr),,,,,,,,,,,,
4104A40,순천동천2,6가크롬(Cr6+),0,,0,,,,,,,,,
4104A40,순천동천2,구리(Cu),,,,,,,,,,,,
4104A40,순천동천2,"1,2,-다이클로로에탄",,,,,,,,,,,,
4104A40,순천동천2,다이클로로메탄,,,,,,,,,,,,
4104A40,순천동천2,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
4104A40,순천동천2,"1,4-다이옥세인",,,,,,,,,,,,
4104A40,순천동천2,용존산소(DO),17.8,13.8,14.2,10.2,,,,,,,,
4104A40,순천동천2,용존총질소(DTN),6.346,1.569,1.151,2.509,,,,,,,,
4104A40,순천동천2,용존총인(DTP),0.028,0.008,0.011,0.021,,,,,,,,
4104A40,순천동천2,전기전도도(EC),403,185,204,130,,,,,,,,
4104A40,순천동천2,분원성대장균군,19,0,1,27,,,,,,,,
4104A40,순천동천2,용해성 철(Fe),,,,,,,,,,,,
4104A40,순천동천2,불소(F),,,,,,,,,,,,
4104A40,순천동천2,헥사클로로벤젠,,,,,,,,,,,,
4104A40,순천동천2,포름알데히드,,,,,,,,,,,,
4104A40,순천동천2,수은(Hg),0,,0,,,,,,,,,
4104A40,순천동천2,수위,,,,,,,,,,,,
4104A40,순천동천2,용해성 망간(Mn),,,,,,,,,,,,
4104A40,순천동천2,암모니아성 질소(NH3-N),1.854,0,0.012,0.015,,,,,,,,
4104A40,순천동천2,노말헥산추출물질,,,,,,,,,,,,
4104A40,순천동천2,니켈(Ni),,,,,,,,,,,,
4104A40,순천동천2,질산성질소(NO3-N),3.411,1.086,0.785,2.231,,,,,,,,
4104A40,순천동천2,유기인,,,,,,,,,,,,
4104A40,순천동천2,납(Pb),0,,0,,,,,,,,,
4104A40,순천동천2,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
4104A40,순천동천2,테트라클로로에틸렌(PCE),,,,,,,,,,,,
4104A40,순천동천2,수소이온농도(pH),8.9,8.1,9,7.6,,,,,,,,
4104A40,순천동천2,페놀류(phenols),0,0,0,0,,,,,,,,
4104A40,순천동천2,인산염 인(PO4-P),0.005,0,0.005,0.019,,,,,,,,
4104A40,순천동천2,셀레늄(Se),,,,,,,,,,,,
4104A40,순천동천2,부유물질(SS),18.3,3.2,10.4,4.4,,,,,,,,
4104A40,순천동천2,트리클로로에틸렌(TCE),,,,,,,,,,,,
4104A40,순천동천2,총대장균군,201,4,4,720,,,,,,,,
4104A40,순천동천2,수온,5,4.2,13,19,,,,,,,,
4104A40,순천동천2,총질소(T-N),6.909,1.577,1.273,2.512,,,,,,,,
4104A40,순천동천2,총유기탄소(TOC),4.8,1.8,2.2,1.4,,,,,,,,
4104A40,순천동천2,총인(T-P),0.139,0.02,0.032,0.022,,,,,,,,
4104A40,순천동천2,투명도,,,,,,,,,,,,
4104A40,순천동천2,아연(Zn),,,,,,,,,,,,
4104A50,순천동천3,음이온계면활성제(ABS),,,0,,,,,,,,,
4104A50,순천동천3,조류,,,,,,,,,,,,
4104A50,순천동천3,유량,0.07,,,,,,,,,,,
4104A50,순천동천3,안티몬(Sb),,,0,,,,,,,,,
4104A50,순천동천3,비소(As),,,0,,,,,,,,,
4104A50,순천동천3,바륨(Ba),,,,,,,,,,,,
4104A50,순천동천3,벤젠,,,0,,,,,,,,,
4104A50,순천동천3,생물화학적산소요구량(BOD),3.9,1.4,2.3,1.2,,,,,,,,
4104A50,순천동천3,사염화탄소,,,0,,,,,,,,,
4104A50,순천동천3,카드뮴(Cd),,,0,,,,,,,,,
4104A50,순천동천3,클로로포름,,,0,,,,,,,,,
4104A50,순천동천3,염소이온(Cl-),,,,,,,,,,,,
4104A50,순천동천3,클로로필-a(Chlorophyll-a),56.2,4.1,6.9,5.7,,,,,,,,
4104A50,순천동천3,시안(CN),,,0,,,,,,,,,
4104A50,순천동천3,화학적산소요구량(COD),6.3,7.1,7.3,3.5,,,,,,,,
4104A50,순천동천3,색도,,,,,,,,,,,,
4104A50,순천동천3,크롬(Cr),,,,,,,,,,,,
4104A50,순천동천3,6가크롬(Cr6+),,,0,,,,,,,,,
4104A50,순천동천3,구리(Cu),,,,,,,,,,,,
4104A50,순천동천3,"1,2,-다이클로로에탄",,,0,,,,,,,,,
4104A50,순천동천3,다이클로로메탄,,,0,,,,,,,,,
4104A50,순천동천3,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
4104A50,순천동천3,"1,4-다이옥세인",,,,,,,,,,,,
4104A50,순천동천3,용존산소(DO),14.8,11.5,10.7,9.3,,,,,,,,
4104A50,순천동천3,용존총질소(DTN),13.742,6.571,4.339,2.79,,,,,,,,
4104A50,순천동천3,용존총인(DTP),1.779,0.422,0.293,0.095,,,,,,,,
4104A50,순천동천3,전기전도도(EC),380,5515,1293,167,,,,,,,,
4104A50,순천동천3,분원성대장균군,,25,3000,940,,,,,,,,
4104A50,순천동천3,용해성 철(Fe),,,,,,,,,,,,
4104A50,순천동천3,불소(F),,,,,,,,,,,,
4104A50,순천동천3,헥사클로로벤젠,,,,,,,,,,,,
4104A50,순천동천3,포름알데히드,,,,,,,,,,,,
4104A50,순천동천3,수은(Hg),,,0,,,,,,,,,
4104A50,순천동천3,수위,,,,,,,,,,,,
4104A50,순천동천3,용해성 망간(Mn),,,,,,,,,,,,
4104A50,순천동천3,암모니아성 질소(NH3-N),1.942,0.897,0.879,0.11,,,,,,,,
4104A50,순천동천3,노말헥산추출물질,,,,,,,,,,,,
4104A50,순천동천3,니켈(Ni),,,,,,,,,,,,
4104A50,순천동천3,질산성질소(NO3-N),10.723,4.11,2.714,2.326,,,,,,,,
4104A50,순천동천3,유기인,,,,,,,,,,,,
4104A50,순천동천3,납(Pb),,,0,,,,,,,,,
4104A50,순천동천3,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
4104A50,순천동천3,테트라클로로에틸렌(PCE),,,0,,,,,,,,,
4104A50,순천동천3,수소이온농도(pH),7.2,7.3,7.2,7.2,,,,,,,,
4104A50,순천동천3,페놀류(phenols),,0,0,0,,,,,,,,
4104A50,순천동천3,인산염 인(PO4-P),1.77,0.373,0.28,0.087,,,,,,,,
4104A50,순천동천3,셀레늄(Se),,,,,,,,,,,,
4104A50,순천동천3,부유물질(SS),9,32,78.4,44.4,,,,,,,,
4104A50,순천동천3,트리클로로에틸렌(TCE),,,0,,,,,,,,,
4104A50,순천동천3,총대장균군,,12000,18000,6000,,,,,,,,
4104A50,순천동천3,수온,2.6,7.3,14.3,18.5,,,,,,,,
4104A50,순천동천3,총질소(T-N),13.885,6.599,4.946,2.975,,,,,,,,
4104A50,순천동천3,총유기탄소(TOC),6.2,3.3,2.9,1.5,,,,,,,,
4104A50,순천동천3,총인(T-P),1.889,0.493,0.598,0.222,,,,,,,,
4104A50,순천동천3,투명도,,,,,,,,,,,,
4104A50,순천동천3,아연(Zn),,,,,,,,,,,,
4105A10,수어천1,음이온계면활성제(ABS),0,,0,,,,,,,,,
4105A10,수어천1,조류,,,,,,,,,,,,
4105A10,수어천1,유량,,0.03,0.08,,,,,,,,,
4105A10,수어천1,안티몬(Sb),0,,0,,,,,,,,,
4105A10,수어천1,비소(As),0,,0,,,,,,,,,
4105A10,수어천1,바륨(Ba),,,,,,,,,,,,
4105A10,수어천1,벤젠,,,,,,,,,,,,
4105A10,수어천1,생물화학적산소요구량(BOD),8.3,1.3,1.2,1.1,,,,,,,,
4105A10,수어천1,사염화탄소,,,,,,,,,,,,
4105A10,수어천1,카드뮴(Cd),0,,0,,,,,,,,,
4105A10,수어천1,클로로포름,,,,,,,,,,,,
4105A10,수어천1,염소이온(Cl-),,,,,,,,,,,,
4105A10,수어천1,클로로필-a(Chlorophyll-a),160.9,0.2,1,0.3,,,,,,,,
4105A10,수어천1,시안(CN),0,,0,,,,,,,,,
4105A10,수어천1,화학적산소요구량(COD),9.7,1.9,2.4,1.5,,,,,,,,
4105A10,수어천1,색도,,,,,,,,,,,,
4105A10,수어천1,크롬(Cr),,,,,,,,,,,,
4105A10,수어천1,6가크롬(Cr6+),0,,0,,,,,,,,,
4105A10,수어천1,구리(Cu),,,,,,,,,,,,
4105A10,수어천1,"1,2,-다이클로로에탄",,,,,,,,,,,,
4105A10,수어천1,다이클로로메탄,,,,,,,,,,,,
4105A10,수어천1,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
4105A10,수어천1,"1,4-다이옥세인",,,,,,,,,,,,
4105A10,수어천1,용존산소(DO),17.3,12.4,11.5,10.2,,,,,,,,
4105A10,수어천1,용존총질소(DTN),5.678,1.849,1.975,1.834,,,,,,,,
4105A10,수어천1,용존총인(DTP),0.024,0.006,0,0.003,,,,,,,,
4105A10,수어천1,전기전도도(EC),396,50,41,38,,,,,,,,
4105A10,수어천1,분원성대장균군,7,0,0,,,,,,,,,
4105A10,수어천1,용해성 철(Fe),,,,,,,,,,,,
4105A10,수어천1,불소(F),,,,,,,,,,,,
4105A10,수어천1,헥사클로로벤젠,,,,,,,,,,,,
4105A10,수어천1,포름알데히드,,,,,,,,,,,,
4105A10,수어천1,수은(Hg),0,,0,,,,,,,,,
4105A10,수어천1,수위,,,,,,,,,,,,
4105A10,수어천1,용해성 망간(Mn),,,,,,,,,,,,
4105A10,수어천1,암모니아성 질소(NH3-N),1.647,0,0,0,,,,,,,,
4105A10,수어천1,노말헥산추출물질,,,,,,,,,,,,
4105A10,수어천1,니켈(Ni),,,,,,,,,,,,
4105A10,수어천1,질산성질소(NO3-N),3.444,0.794,1.05,1.006,,,,,,,,
4105A10,수어천1,유기인,,,,,,,,,,,,
4105A10,수어천1,납(Pb),0,,0,,,,,,,,,
4105A10,수어천1,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
4105A10,수어천1,테트라클로로에틸렌(PCE),,,,,,,,,,,,
4105A10,수어천1,수소이온농도(pH),8.8,7.7,7.9,8.1,,,,,,,,
4105A10,수어천1,페놀류(phenols),0,0,0,0,,,,,,,,
4105A10,수어천1,인산염 인(PO4-P),0.005,0.003,0,0.003,,,,,,,,
4105A10,수어천1,셀레늄(Se),,,,,,,,,,,,
4105A10,수어천1,부유물질(SS),19.7,0.4,0.4,0.4,,,,,,,,
4105A10,수어천1,트리클로로에틸렌(TCE),,,,,,,,,,,,
4105A10,수어천1,총대장균군,958,9,12,21,,,,,,,,
4105A10,수어천1,수온,4.6,6.2,9.4,13.9,,,,,,,,
4105A10,수어천1,총질소(T-N),6.203,2.269,2.435,1.97,,,,,,,,
4105A10,수어천1,총유기탄소(TOC),9.3,0.4,0.8,0.7,,,,,,,,
4105A10,수어천1,총인(T-P),0.141,0.007,0.005,0.01,,,,,,,,
4105A10,수어천1,투명도,,,,,,,,,,,,
4105A10,수어천1,아연(Zn),,,,,,,,,,,,
4105A20,광양서천,음이온계면활성제(ABS),,,0,,,,,,,,,
4105A20,광양서천,조류,,,,,,,,,,,,
4105A20,광양서천,유량,,,,,,,,,,,,
4105A20,광양서천,안티몬(Sb),,,0,,,,,,,,,
4105A20,광양서천,비소(As),,,0,,,,,,,,,
4105A20,광양서천,바륨(Ba),,,,,,,,,,,,
4105A20,광양서천,벤젠,,,,,,,,,,,,
4105A20,광양서천,생물화학적산소요구량(BOD),2.6,1.4,2,2.4,,,,,,,,
4105A20,광양서천,사염화탄소,,,,,,,,,,,,
4105A20,광양서천,카드뮴(Cd),,,0,,,,,,,,,
4105A20,광양서천,클로로포름,,,,,,,,,,,,
4105A20,광양서천,염소이온(Cl-),,,,,,,,,,,,
4105A20,광양서천,클로로필-a(Chlorophyll-a),115.7,4.4,8.5,10.9,,,,,,,,
4105A20,광양서천,시안(CN),,,0,,,,,,,,,
4105A20,광양서천,화학적산소요구량(COD),9.8,2.5,3.4,2.8,,,,,,,,
4105A20,광양서천,색도,,,,,,,,,,,,
4105A20,광양서천,크롬(Cr),,,,,,,,,,,,
4105A20,광양서천,6가크롬(Cr6+),,,0,,,,,,,,,
4105A20,광양서천,구리(Cu),,,,,,,,,,,,
4105A20,광양서천,"1,2,-다이클로로에탄",,,,,,,,,,,,
4105A20,광양서천,다이클로로메탄,,,,,,,,,,,,
4105A20,광양서천,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
4105A20,광양서천,"1,4-다이옥세인",,,,,,,,,,,,
4105A20,광양서천,용존산소(DO),16.5,12.2,10.2,10.2,,,,,,,,
4105A20,광양서천,용존총질소(DTN),5.81,1.484,0.957,1.19,,,,,,,,
4105A20,광양서천,용존총인(DTP),0.049,0,0.006,0.004,,,,,,,,
4105A20,광양서천,전기전도도(EC),395,157,90,72,,,,,,,,
4105A20,광양서천,분원성대장균군,5,2,3,85,,,,,,,,
4105A20,광양서천,용해성 철(Fe),,,,,,,,,,,,
4105A20,광양서천,불소(F),,,,,,,,,,,,
4105A20,광양서천,헥사클로로벤젠,,,,,,,,,,,,
4105A20,광양서천,포름알데히드,,,,,,,,,,,,
4105A20,광양서천,수은(Hg),,,0,,,,,,,,,
4105A20,광양서천,수위,,,,,,,,,,,,
4105A20,광양서천,용해성 망간(Mn),,,,,,,,,,,,
4105A20,광양서천,암모니아성 질소(NH3-N),1.47,0.08,0.131,0.081,,,,,,,,
4105A20,광양서천,노말헥산추출물질,,,,,,,,,,,,
4105A20,광양서천,니켈(Ni),,,,,,,,,,,,
4105A20,광양서천,질산성질소(NO3-N),3.684,1.36,0.89,1.09,,,,,,,,
4105A20,광양서천,유기인,,,,,,,,,,,,
4105A20,광양서천,납(Pb),,,0,,,,,,,,,
4105A20,광양서천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
4105A20,광양서천,테트라클로로에틸렌(PCE),,,,,,,,,,,,
4105A20,광양서천,수소이온농도(pH),9,7.6,7.1,7.6,,,,,,,,
4105A20,광양서천,페놀류(phenols),0,0,0,0,,,,,,,,
4105A20,광양서천,인산염 인(PO4-P),0.008,0.002,0.003,0.002,,,,,,,,
4105A20,광양서천,셀레늄(Se),,,,,,,,,,,,
4105A20,광양서천,부유물질(SS),25.6,1.3,3.1,4.4,,,,,,,,
4105A20,광양서천,트리클로로에틸렌(TCE),,,,,,,,,,,,
4105A20,광양서천,총대장균군,450,41,10,150,,,,,,,,
4105A20,광양서천,수온,4.7,5,10.7,13.9,,,,,,,,
4105A20,광양서천,총질소(T-N),6.251,1.526,1.063,1.284,,,,,,,,
4105A20,광양서천,총유기탄소(TOC),9.7,1.5,2,1.6,,,,,,,,
4105A20,광양서천,총인(T-P),0.112,0.005,0.009,0.006,,,,,,,,
4105A20,광양서천,투명도,,,,,,,,,,,,
4105A20,광양서천,아연(Zn),,,,,,,,,,,,
4105A40,수어천2,음이온계면활성제(ABS),,,0,,,,,,,,,
4105A40,수어천2,조류,,,,,,,,,,,,
4105A40,수어천2,유량,,,,,,,,,,,,
4105A40,수어천2,안티몬(Sb),,,0,,,,,,,,,
4105A40,수어천2,비소(As),,,0,,,,,,,,,
4105A40,수어천2,바륨(Ba),,,,,,,,,,,,
4105A40,수어천2,벤젠,,,0,,,,,,,,,
4105A40,수어천2,생물화학적산소요구량(BOD),2.5,0.4,0.4,0.3,,,,,,,,
4105A40,수어천2,사염화탄소,,,0,,,,,,,,,
4105A40,수어천2,카드뮴(Cd),,,0,,,,,,,,,
4105A40,수어천2,클로로포름,,,0,,,,,,,,,
4105A40,수어천2,염소이온(Cl-),,,,,,,,,,,,
4105A40,수어천2,클로로필-a(Chlorophyll-a),9.7,0.7,3.5,0.6,,,,,,,,
4105A40,수어천2,시안(CN),,,0,,,,,,,,,
4105A40,수어천2,화학적산소요구량(COD),3.8,2.8,3.9,4.5,,,,,,,,
4105A40,수어천2,색도,,,,,,,,,,,,
4105A40,수어천2,크롬(Cr),,,,,,,,,,,,
4105A40,수어천2,6가크롬(Cr6+),,,0,,,,,,,,,
4105A40,수어천2,구리(Cu),,,,,,,,,,,,
4105A40,수어천2,"1,2,-다이클로로에탄",,,0,,,,,,,,,
4105A40,수어천2,다이클로로메탄,,,0,,,,,,,,,
4105A40,수어천2,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
4105A40,수어천2,"1,4-다이옥세인",,,,,,,,,,,,
4105A40,수어천2,용존산소(DO),13.2,12.3,12.1,8.1,,,,,,,,
4105A40,수어천2,용존총질소(DTN),4.505,0.818,1.052,1.937,,,,,,,,
4105A40,수어천2,용존총인(DTP),0.043,0.034,0.026,0.07,,,,,,,,
4105A40,수어천2,전기전도도(EC),313,36357,30445,21586,,,,,,,,
4105A40,수어천2,분원성대장균군,3,96,0,460,,,,,,,,
4105A40,수어천2,용해성 철(Fe),,,,,,,,,,,,
4105A40,수어천2,불소(F),,,,,,,,,,,,
4105A40,수어천2,헥사클로로벤젠,,,,,,,,,,,,
4105A40,수어천2,포름알데히드,,,,,,,,,,,,
4105A40,수어천2,수은(Hg),,,0,,,,,,,,,
4105A40,수어천2,수위,,,,,,,,,,,,
4105A40,수어천2,용해성 망간(Mn),,,,,,,,,,,,
4105A40,수어천2,암모니아성 질소(NH3-N),0.252,0.104,0.03,0.175,,,,,,,,
4105A40,수어천2,노말헥산추출물질,,,,,,,,,,,,
4105A40,수어천2,니켈(Ni),,,,,,,,,,,,
4105A40,수어천2,질산성질소(NO3-N),3.54,0.577,0.61,1.494,,,,,,,,
4105A40,수어천2,유기인,,,,,,,,,,,,
4105A40,수어천2,납(Pb),,,0,,,,,,,,,
4105A40,수어천2,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
4105A40,수어천2,테트라클로로에틸렌(PCE),,,0,,,,,,,,,
4105A40,수어천2,수소이온농도(pH),7.9,8,8.3,7.6,,,,,,,,
4105A40,수어천2,페놀류(phenols),0,0,0,0,,,,,,,,
4105A40,수어천2,인산염 인(PO4-P),0.041,0.026,0.003,0.058,,,,,,,,
4105A40,수어천2,셀레늄(Se),,,,,,,,,,,,
4105A40,수어천2,부유물질(SS),4.2,29.2,37.2,26.8,,,,,,,,
4105A40,수어천2,트리클로로에틸렌(TCE),,,0,,,,,,,,,
4105A40,수어천2,총대장균군,280,54,5,3400,,,,,,,,
4105A40,수어천2,수온,1.9,5.4,10,17.3,,,,,,,,
4105A40,수어천2,총질소(T-N),4.73,0.838,0.979,1.949,,,,,,,,
4105A40,수어천2,총유기탄소(TOC),2.3,1.5,2,1.9,,,,,,,,
4105A40,수어천2,총인(T-P),0.046,0.035,0.034,0.073,,,,,,,,
4105A40,수어천2,투명도,,,,,,,,,,,,
4105A40,수어천2,아연(Zn),,,,,,,,,,,,
4106A10,돌산천,음이온계면활성제(ABS),,,0,,,,,,,,,
4106A10,돌산천,조류,,,,,,,,,,,,
4106A10,돌산천,유량,,,,,,,,,,,,
4106A10,돌산천,안티몬(Sb),,,0,,,,,,,,,
4106A10,돌산천,비소(As),,,0,,,,,,,,,
4106A10,돌산천,바륨(Ba),,,,,,,,,,,,
4106A10,돌산천,벤젠,,,0,,,,,,,,,
4106A10,돌산천,생물화학적산소요구량(BOD),5.6,0.7,0.9,0.6,,,,,,,,
4106A10,돌산천,사염화탄소,,,0,,,,,,,,,
4106A10,돌산천,카드뮴(Cd),,,0,,,,,,,,,
4106A10,돌산천,클로로포름,,,0,,,,,,,,,
4106A10,돌산천,염소이온(Cl-),,,,,,,,,,,,
4106A10,돌산천,클로로필-a(Chlorophyll-a),130.8,2.3,4.1,2.3,,,,,,,,
4106A10,돌산천,시안(CN),,,0,,,,,,,,,
4106A10,돌산천,화학적산소요구량(COD),6.6,3.6,4.2,3.5,,,,,,,,
4106A10,돌산천,색도,,,,,,,,,,,,
4106A10,돌산천,크롬(Cr),,,,,,,,,,,,
4106A10,돌산천,6가크롬(Cr6+),,,0,,,,,,,,,
4106A10,돌산천,구리(Cu),,,,,,,,,,,,
4106A10,돌산천,"1,2,-다이클로로에탄",,,0,,,,,,,,,
4106A10,돌산천,다이클로로메탄,,,0,,,,,,,,,
4106A10,돌산천,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
4106A10,돌산천,"1,4-다이옥세인",,,,,,,,,,,,
4106A10,돌산천,용존산소(DO),12.7,15.5,11.9,12.9,,,,,,,,
4106A10,돌산천,용존총질소(DTN),4.125,6.942,4.265,7.02,,,,,,,,
4106A10,돌산천,용존총인(DTP),0.09,0.056,0.065,0.081,,,,,,,,
4106A10,돌산천,전기전도도(EC),299,422,15140,402,,,,,,,,
4106A10,돌산천,분원성대장균군,2,36,32,200,,,,,,,,
4106A10,돌산천,용해성 철(Fe),,,,,,,,,,,,
4106A10,돌산천,불소(F),,,,,,,,,,,,
4106A10,돌산천,헥사클로로벤젠,,,,,,,,,,,,
4106A10,돌산천,포름알데히드,,,,,,,,,,,,
4106A10,돌산천,수은(Hg),,,0,,,,,,,,,
4106A10,돌산천,수위,,,,,,,,,,,,
4106A10,돌산천,용해성 망간(Mn),,,,,,,,,,,,
4106A10,돌산천,암모니아성 질소(NH3-N),0.349,0.041,0.053,0.032,,,,,,,,
4106A10,돌산천,노말헥산추출물질,,,,,,,,,,,,
4106A10,돌산천,니켈(Ni),,,,,,,,,,,,
4106A10,돌산천,질산성질소(NO3-N),2.76,5.933,3.843,6.522,,,,,,,,
4106A10,돌산천,유기인,,,,,,,,,,,,
4106A10,돌산천,납(Pb),,,0,,,,,,,,,
4106A10,돌산천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
4106A10,돌산천,테트라클로로에틸렌(PCE),,,0,,,,,,,,,
4106A10,돌산천,수소이온농도(pH),8.3,7.8,8.2,8.6,,,,,,,,
4106A10,돌산천,페놀류(phenols),0,0,0,0,,,,,,,,
4106A10,돌산천,인산염 인(PO4-P),0.052,0.038,0.064,0.076,,,,,,,,
4106A10,돌산천,셀레늄(Se),,,,,,,,,,,,
4106A10,돌산천,부유물질(SS),14.1,13.6,9.2,2.8,,,,,,,,
4106A10,돌산천,트리클로로에틸렌(TCE),,,0,,,,,,,,,
4106A10,돌산천,총대장균군,27,290,350,400,,,,,,,,
4106A10,돌산천,수온,1.9,6.7,12.2,16.6,,,,,,,,
4106A10,돌산천,총질소(T-N),4.28,6.969,4.291,7.043,,,,,,,,
4106A10,돌산천,총유기탄소(TOC),4.7,1.3,1.9,1.4,,,,,,,,
4106A10,돌산천,총인(T-P),0.103,0.084,0.067,0.082,,,,,,,,
4106A10,돌산천,투명도,,,,,,,,,,,,
4106A10,돌산천,아연(Zn),,,,,,,,,,,,
5001A10,담양,음이온계면활성제(ABS),,0,0,0,,,,,,,,
5001A10,담양,조류,,,,,,,,,,,,
5001A10,담양,유량,0.879,,,,,,,,,,,
5001A10,담양,안티몬(Sb),,0,0,0,,,,,,,,
5001A10,담양,비소(As),,0,0,0,,,,,,,,
5001A10,담양,바륨(Ba),,,,,,,,,,,,
5001A10,담양,벤젠,,,0,,,,,,,,,
5001A10,담양,생물화학적산소요구량(BOD),6.9,0.9,0.8,1.1,,,,,,,,
5001A10,담양,사염화탄소,,,0,,,,,,,,,
5001A10,담양,카드뮴(Cd),,0,0,0,,,,,,,,
5001A10,담양,클로로포름,,,0,,,,,,,,,
5001A10,담양,염소이온(Cl-),,,,,,,,,,,,
5001A10,담양,클로로필-a(Chlorophyll-a),152.5,5.9,8.5,4.9,,,,,,,,
5001A10,담양,시안(CN),,0,0,0,,,,,,,,
5001A10,담양,화학적산소요구량(COD),7.9,3.6,3.8,3.9,,,,,,,,
5001A10,담양,색도,,,,,,,,,,,,
5001A10,담양,크롬(Cr),,,,,,,,,,,,
5001A10,담양,6가크롬(Cr6+),,0,0,0,,,,,,,,
5001A10,담양,구리(Cu),,,,,,,,,,,,
5001A10,담양,"1,2,-다이클로로에탄",,,0,,,,,,,,,
5001A10,담양,다이클로로메탄,,,0,,,,,,,,,
5001A10,담양,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A10,담양,"1,4-다이옥세인",,,,,,,,,,,,
5001A10,담양,용존산소(DO),15.7,14.2,13,11.5,,,,,,,,
5001A10,담양,용존총질소(DTN),3.052,2.495,2.436,2.298,,,,,,,,
5001A10,담양,용존총인(DTP),0.025,0.213,0.224,0.18,,,,,,,,
5001A10,담양,전기전도도(EC),284,197,175,176,,,,,,,,
5001A10,담양,분원성대장균군,3,72,22,206,,,,,,,,
5001A10,담양,용해성 철(Fe),,,,,,,,,,,,
5001A10,담양,불소(F),,,,,,,,,,,,
5001A10,담양,헥사클로로벤젠,,,,,,,,,,,,
5001A10,담양,포름알데히드,,,,,,,,,,,,
5001A10,담양,수은(Hg),,0,0,0,,,,,,,,
5001A10,담양,수위,,,,,,,,,,,,
5001A10,담양,용해성 망간(Mn),,,,,,,,,,,,
5001A10,담양,암모니아성 질소(NH3-N),0.016,0.161,0.128,0.102,,,,,,,,
5001A10,담양,노말헥산추출물질,,,,,,,,,,,,
5001A10,담양,니켈(Ni),,,,,,,,,,,,
5001A10,담양,질산성질소(NO3-N),2.7,1.908,1.871,1.828,,,,,,,,
5001A10,담양,유기인,,,,,,,,,,,,
5001A10,담양,납(Pb),,0,0,0,,,,,,,,
5001A10,담양,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A10,담양,테트라클로로에틸렌(PCE),,,0,,,,,,,,,
5001A10,담양,수소이온농도(pH),8.3,8,7.7,7.6,,,,,,,,
5001A10,담양,페놀류(phenols),0,0,0,0,,,,,,,,
5001A10,담양,인산염 인(PO4-P),0.01,0.201,0.215,0.172,,,,,,,,
5001A10,담양,셀레늄(Se),,,,,,,,,,,,
5001A10,담양,부유물질(SS),25.6,3.8,4.3,4.8,,,,,,,,
5001A10,담양,트리클로로에틸렌(TCE),,,0,,,,,,,,,
5001A10,담양,총대장균군,50,7150,1820,3240,,,,,,,,
5001A10,담양,수온,3.1,4.9,10.7,15.2,,,,,,,,
5001A10,담양,총질소(T-N),3.379,2.559,2.469,2.317,,,,,,,,
5001A10,담양,총유기탄소(TOC),6.3,1.8,2,2,,,,,,,,
5001A10,담양,총인(T-P),0.227,0.241,0.254,0.201,,,,,,,,
5001A10,담양,투명도,,,,,,,,,,,,
5001A10,담양,아연(Zn),,,,,,,,,,,,
5001A15,석곡천,음이온계면활성제(ABS),,,,,,,,,,,,
5001A15,석곡천,조류,,,,,,,,,,,,
5001A15,석곡천,유량,,0.119,0.145,0.477,,,,,,,,
5001A15,석곡천,안티몬(Sb),,,,,,,,,,,,
5001A15,석곡천,비소(As),,,,,,,,,,,,
5001A15,석곡천,바륨(Ba),,,,,,,,,,,,
5001A15,석곡천,벤젠,,,,,,,,,,,,
5001A15,석곡천,생물화학적산소요구량(BOD),2.5,1.7,2.3,1.3,,,,,,,,
5001A15,석곡천,사염화탄소,,,,,,,,,,,,
5001A15,석곡천,카드뮴(Cd),,,,,,,,,,,,
5001A15,석곡천,클로로포름,,,,,,,,,,,,
5001A15,석곡천,염소이온(Cl-),,,,,,,,,,,,
5001A15,석곡천,클로로필-a(Chlorophyll-a),12.2,,,,,,,,,,,
5001A15,석곡천,시안(CN),,,,,,,,,,,,
5001A15,석곡천,화학적산소요구량(COD),3.5,3.8,4,4.3,,,,,,,,
5001A15,석곡천,색도,,,,,,,,,,,,
5001A15,석곡천,크롬(Cr),,,,,,,,,,,,
5001A15,석곡천,6가크롬(Cr6+),,,,,,,,,,,,
5001A15,석곡천,구리(Cu),,,,,,,,,,,,
5001A15,석곡천,"1,2,-다이클로로에탄",,,,,,,,,,,,
5001A15,석곡천,다이클로로메탄,,,,,,,,,,,,
